2014-06-13	6900	0
2014-06-13	2600	0
2014-06-13	7750	0
2014-06-13	8250	0
2014-06-13	5100	0
2014-06-14	3900	0
2014-06-14	2900	0
2014-06-14	5900	0
2014-06-14	8000	0
2014-06-14	6700	0
2014-06-14	6600	0
2014-06-17	5450	0
2014-06-17	5439	0
